Folder Name,Total Lines
c33557d120eefe3148ebfcf2e758ff2357966000,325644,1083830
c33d237e6ea5795632295bb6390778a21e6f4080,102753,292805
c36eaa91c111d7052f49b58744beb2c8afae9182,615846,2979931
c3862735cd8c268e99fb8d54c3955aacc4f2dc25,469789,1287393
c3bfe86b45577a9405a4680d9971efa9594a0657,365718,1282527
c3cf938bc02cbbb0d853c54255c4197b6e90ea1e,326005,1085350
c3d7a71f836f7cfe8fa90dd9ae95b37b660d5aae,465857,1272789
c40b75720a64186b57ad1de94ad7f21fa7728880,397621,1517799
c4146095e8bb2e49fcdfb36a655be645b73a72a6,234524,862701
c448e614c60cc97c6194c62052363f4f501e0953,382186,1150793
c498f088c584ec3aff97409fdc11b39b28240de9,355361,1090327
c4d6b3eb1c7b39832116f7b02baf524a1ffadfba,682640,2650077
c4e40d991c28be51de9ac560ce895ac7f9b14924,127790,423405
c4e836cdf73fc6aa7bab6a86719a0f08861ffb1d,751849,3419485
c50643a49811e9fe2f4851adff4313ad46f7325e,610024,2958036
c54ec94a6e4c3276eac3e2bbea3c77a040d5674a,104568,339605
c559a8421ac4865ebfe66024be6cd43a6103a62b,657511,3075969
c5cd8783825b5f6384417dac5f3889b4210b7d08,404832,1205258
c5cef2499d6eed024b0db5c792d6ec7c53baa470,754302,3429803
c5e373d48cbdd923575956fed477b63d66d9603f,365525,1116911
c604ee1fe852d51560100df6af79b4c28660f6b5,122320,401457
c609d5149c9295207cd7b2e8154e7b80a18d834a,390512,1169639
c61219a7ae051d2baab53f041e00592011fc550c,468046,1283380
c626173833784c86920b448793ac45005af4c058,462811,1265468
c627226d05dd52aef59447dcfb29cec2c2b11b8a,458148,1255429
c6350d594c359151ee17b0c4f354bb44f28ff69e,461353,1262922
c660b079b6472920662ca4a0c731751a0342448c,396928,1514692
c667e73df92215cf1446c3eda71a56fdaebba426,418279,1515783
c6753448b5c34f95e250105d76709fe4d349ca1f,534367,2742282
c6b4d62fa2c7f73b87f6ae7e8cf1d64ee5312dc5,451432,1239551
c6c7ec1978c22ae2c704555a873d0ec6e1e2eaa8,325670,1084040
c6cec3c2d287b5d2bd36d9c3002712ae89b5ab17,456387,1251513
c748299218dcbd9e15caef558722cc04aa658fad,418503,1516639
c753b77ac49e72ebc0fe5e3c2369fe628f975017,225466,831667
c75470f9b79046f6d32344be5eacf60a4e1c1b7d,138535,484023
c76af9ed6bb89bfba45b9f5bc1e635188278e2fa,287097,1098079
c7c4aae1fa2bcb9417e498e7dcb4acc0792c402d,102337,332925
c807dfe7569692cad24f02a08477b70c1679a4dd,451305,1788283
c84b91b7603e488f7171fdff8f08368ef3d6b856,353706,1085959
c86201b6ed4f8256b0a0520c08aa674f623d4127,365915,1111182
c863ed3d57e3b5ceeb4e7e8001c96aad7110c605,245944,898614
c8badb914bb8eaf5ec2578c0ecd434edb1234375,54022,173766
c903d71c5b06aa4cf518de7e3676c207519e0295,235009,858023
c90ab30fa1305481024b9c3c50b5a6ed6cd9a2f5,363985,1113487
c935e1d106743efd5bf0705fbeedbd18fadff4dc,519064,2693073
c941b9cb14aefc132d6e3691085ce9704c1356e6,149073,504307
c98bc4cd3d687fe9b392d8eecd905627191d4f06,67213,180043
c991e30c96ace1565604b429de22e36ed6b1e7bd,362930,1273204
c9bf1910e2c1a72244dbd1e3dd9a3ff7215b8b4a,366110,1118339
c9c6b85407a5d2b1bd5ee750e66b03c75ff35271,449804,1781702
c9d7bff6705cf51a249cfb1f2bbbc7f9bef3bdf9,332502,1108900
c9e85443211715993d7b27af2bf772380e26f6de,382035,1150423
ca020282f5eb70f20a6012776bcddd568bb05d8e,660845,3089435
ca15d4808734c86801c8f3d80c9152c35a163dc3,32304,106355
ca275dca26d746fb1ce59a16e8c0f7db42d6813a,319673,1061160
ca436e7017ae069a29de19caf71689e9b9b9c452,231668,854043
ca53aee92788e81958fae1ce53a9d9e58bbdadaa,647466,3041128
ca6ef27272be31c9dc3753ede9232c39df9a75d8,449421,1780117
ca80f03a43bc39e4cc2c67dc99817b3c9f13b8a6,100316,285849
ca9872905559026af82000e46cde6f7dedc897b6,388702,1164772
cab2d93076d0cca7c53fac885f927dde3e2a5fec,124882,408076
cab3c1cbfa415ced4ea4e46542ae7eb7044df6d6,654479,3064590
cb0140017740d985960911c4f34820beea915846,228619,838287
cb2bdb1300f40ae8746a1916480af4d0d7af5f77,332006,1107853
cb37ae4fc24a8756a5f965cdc6ab9c472f909ab0,94425,266092
cb383753c0e0eb52306e1024d32a782549c27e61,401157,1197038
cb828ebe70b4fa35cd5f9a7ee024272237eab351,59692,155252
cbba49971bbbbe3e8c6685e4ce6ab87b1187ae87,395371,1182359
cbe4d6203ff2d702b63dae52adbe7a50830a5cbe,363137,1111554
cbf7e71558c94ce1c327b683768a18a25d82d197,353469,1085386
cc0fbbefa0f8a6b390e89ef0d4d64dd78783a5c1,77771,218037
cc183652bf6e1273e985e1c4b3cba79c896c1193,126324,417630
cc50b90034a9cda77a8aabedc8a853fe92de60b5,224906,829088
cc67344db9de0248ba1064f7e986c6b29276a7b1,464866,1270427
ccabcf1fca906bfa6b65a3189c1c41061e6c1042,32252,106198
ccb1cfb64e919e163c51995ed99bff3c92d7d006,370352,1123197
ccbf9975fcf1676f6ac4f311e388529d3a3c4d3f,230373,849970
ccf0d9286dfb8e125dcbeb038076f659fdac22a3,245890,901237
cd25abee0ad0ac95225d4a9be8948eff69f49690,362237,1270951
cd3224018333211374b2fe914705825e5125a3b1,457849,1816291
cd4da34fc1f1df08f593e461b2f670bfd61d0d2f,453576,1244420
cd7d9d985e1bbe2dbbbae17da0e9fbbba7e8c8c6,228808,839015
cd86e3c3335a7f43379185c239619c576522ef4a,663074,3098151
cd8fe168fbc2c5cfe1cb11a1cfbd7a1b7aec0acc,244957,898391
cdad96e6330cd31185f7496aaf8eb316f2773d6d,398390,1189880
cdb66059a2feb44ee49021874605ba90801f9986,416054,1506749
cdef6fcbfc12008d0de65ecd8ed21d1912e77e5d,767689,3488622
cdfca8cba33be63ef50ba9e14d8823cc551baf92,242065,884169
ce6803a18679f7085561b66ec1945ed4005e2d1d,126445,412689
ce69e34bd646558bb44ea92cecfd98b345a0b3e0,456670,1252204
ce8189eea007882bbe6db22f86b0965e718bd341,463394,1266870
ceb4b9ee68dffc6ab0398886f1758f15f037c472,386970,1160480
cece802dbb021f92802be74c8ff9ac87976441ff,358866,1100208
ceecd0556dc6f013b5b62fedb12453b8ae3b8067,365321,1116470
cef3f2d3c64055c9fc1757fd61dba24b557a2add,353730,1086068
cf2ca22a5797cdd53a10954e9811893325b24a30,383280,1153120
cf523854d68e078ae0c027c7dda24ce1b745f2cb,743708,3388142
cf5d4701dc12ad69d51042b0d7e81e4a54de4bd7,364922,1115649
cfb4845f061ed6e81e9b5a1873d1c08d98c4b5a9,346713,1067378
cfd428afc5b6e25bbbe4bc92067f857fa9658442,361480,1267467
cfe3008123ed7c9e3f3a4d51d4a22f9d96634e33,460946,1262103
cfe47b7686df0c4c87270a83d6d7f933323ed7e6,388150,1163494
cfe563ffaf01d22343717176d96bfca0d05f60fb,465649,1272277
cff1f888e997522666835f96833840f52a13d322,461111,1262370
cffd4e0f86fefd4802349a9f9b19ed70934ea354,697522,3216704
d01709aae21de9cd2565b9c52f32732ea28a2d98,386685,1159859
d06c5b358149c02a62da8a5469264d05f29ac659,389496,1166909
d083189bbc188807c3d62bd419ea5bbf38cf7d56,432729,1588043
d08e6f55e3a986a8d4b3a58431d9615c7bc81eaa,375458,1134626
d11087e1faa1296c8cdac5dfff0e28879534ffcc,512681,2667734
d1320814eda6549996190618a21eaf212cfd4d1e,463170,1836101
d13eb25999fb8af72c87fded526f995f5c79cb3d,603802,2934106
d14fa04ab398e77e6f19b0453af4183b5e4cd14e,358210,1098542
d15a837c6108ee219d80e956fd6b8f16a833aed2,113776,354894
d16bfe05a744909de4b27f5875fe0d4ed41ce607,390399,1487081
d1791539a7d86739cd44c909fa8239cae7f85874,381867,1150903
d19a53d8e3640e8f937048bf7826c7e2229a9665,458068,1255263
d19a5dcb0444146f0e4c8c444f410b290dcd9b41,240850,881032
d1f1417caed648db2f81a1ec28c47bf958c01958,389496,1166890
d1f8dddeff742ca09dca6ab829410248b919a5c5,147506,499380
d21dc232d8626b3aff24784628a6e85d177784ae,390500,1487835
d232fd76a85870daf345fd8f8d617fe7802ae194,361396,1106968
d2476fb679f05e80c56e8b151ff0f6d7a470e4ae,247448,906681
d250ff08a834bb0ba2b636b0a7d63a4cf33f6e22,458393,1817715
d25872b0fc99dbf7e666a91f59bd4ed125186aa1,54067,173955
d26b2424437dabeeca94d7900b37d2df4410da0c,353463,1085360
d29056c492dbf8067f2a60b0d920e18c4a892116,318580,1056940
d2b688b966f5d30414899549412d370e1317ddb8,465203,1271177
d2c135da4c75079e45661ec609bd72f27dddf2a9,374406,1132182
d2c3800fd3aaa226c0d37da84086530dd3e5abaf,459412,1822050
d2c8cd3c803b27537a4d6f871279fce93d503d82,122441,399716
d2d576b6b1101e2871c82f63adf2c2b534c2dabc,18176,66297
d300f406aeeac439b4212558f208ce5a9613a1d5,246359,904339
d35ce682e31ea4a86c2079c60721fae171f03d7c,449881,1235528
d360ffa7c5896a91ae498b3fb9cf464464ce8f34,238650,870262
d385b2caa8fae238fafd7d2a6ba493703b100b8c,317419,1051640
d3a64bea51676fcf8a0ae593cf7b103939e12c87,401047,1196788
d3b4158dea271485e3daa11bf82e69b8dab348ce,687912,2672911
d3b6aa6d8b997df115a53c001d00222a0f92f63a,116945,384029
d3d173425fc0a1107836da5b4567f1c88253191b,469936,1287825
d3d95d645fc9f36355d27598475612de43587db1,390056,1168428
d3fcdb72bfcbb560eb45264ac1c03f359436edef,450863,1786517
d417b0ab8399810079cdafddc6ebaa46a6a85036,126044,411487
d426a79a90351dff0492fbd40404b1256b24f91f,70988,195664
d441bfdbb8e6dc57a52d8c1b117cadd030f0657a,395086,1506219
d446f8ba0820c8a4a923614611ae53582d38bc8e,399285,1192129
d448de31b7deaec8310caaf8bba787e097bf9211,322289,1068451
d466cc25a78b442cd4ccaafae4adef9a7f1e4012,70523,193780
d46e158ee21cb067a65d44699e6dce00b3dab8e3,451915,1240728
d474418cf4475139d66da7d474012f366d74b628,604775,2937304
d49a6f13af2f22228d430ac64ac2b518937800d0,241870,886920
d4ac23bee1c84d8e4610350202ac068fc90f38c0,385330,1157064
d4bf3b4c75c0e1229062ad4c937725931f699fb7,451982,1240858
d4d5427571b4bf3a21c902276c2a00215c2a37cc,458175,1255411
d4df5e1b0b1c643fe0fc521add0236764ec8e92a,353554,1085620
d4dfe863c974654fe333eb8368922c96175ede6c,67262,179954
d4e0231b08147337745dcf601e62de7eefe2fb2d,620285,2995948
d4fff711d4c97356bd6ba1273d2a5e349326eb5f,367280,1120980
d51c50d836c5cf8db5566da17963f871be554615,365424,1110057
d526d1569ca4a1e62bb6a1dd779d2068766d348c,462835,1266057
d5276398046ce4a102776a1e67dcac2884d80dfe,352285,1082221
d52a6e6074844581f5f89653bd4071fb6ea847d3,77569,217414
d5571e8b55ffbb62378ab3f2edda4847d0ef4416,696400,3212786
d559cb02da30f74debbb1fc3a46de0df134d2d80,461537,1263405
d57aaf064041fe52c0fa357639b069100f8b28e1,693344,3204840
d5843f89d3c008ddcb431adbc335b080a79e617e,61079,160209
d59584f4096c75af4a94fb2bf70974039f7af0bb,140071,486365
d597f252915ddcaaa15ccdfcb35670152cb83587,102753,292816
d59a4996ae7d32498b2bd4c2f2a36eda4599a2e1,72054,199136
d5bc970dd952c2bc121918913798c151c755099a,151002,509743
d5bd3f68bb6d5ce3a61bdce9883ee750d1afade5,298021,1140996
d5d072bc3a561b0d462aa27b9f85662da1a5bd93,150958,509613
d5dda84ef346b83e0b634a92e00c62a8a10e0061,82602,231938
d5f5ed31adf36c8f98459acb87ba97d62ee135b6,750728,3416757
d60497958f6dea7f5e25bc41e9107a6a63694d01,449505,1780341
d610521bffe9d44a070ebe3a719b474aff6d3d1e,353763,1086176
d6417fbb2972861e7f472537bb9cd55ed01afd00,666876,3112178
d6505273cd889886caca57884fa79941b18c2ea6,364272,1114132
d65c9ca20ddf81ef91199e6d819f9d3506ef477c,328744,1075072
d687febce5868545f99974d2499a91f81a32fef5,465592,1272226
d68be0494be8b82365f2a5410c9335e539d8efd6,389109,1165836
d69abff2c7de8bc65b7f1ef867dec5b5b9c564bd,70447,194188
d6aa098dadc5eddca5287e823cacef474ac0d23f,230168,848978
d6c19126c5ebd788619d491d4e70c949de9fd2ff,123141,401619
d6e9ec40145b9edc65e8d0c65bd3f4ef8a7a27bb,470693,1289710
d6ea4898c44f75a25bc0b7a60b54fd6dddc69eb5,355319,1090223
d707b792d3ca45518a53b4a395c81ee86bd7b451,390366,1487532
d70b4bea18c96e518ce14dca96085e9265e8ebb6,449853,1235467
d73ba9e00eddae34610bf9982876b5aa62114ad5,323564,1074156
d746f28949c009251a8741ba03d156964050717f,382965,1152597
d79be3ed39b76d3e34431873eec16f6dd354ab17,391609,1172736
d7bddf4f882fe5887638cf3336e7b2f4e989020b,751215,3418134
d7c3045115693e887bcd03599b7ca4650ac5f2cb,449279,1779300
d822fcba181155b85ff2b29fe525adbafb22b448,751274,3417537
d8268fb7b44da7b8aa225eb1ca6fbdb4f9dc2457,14984,54709
d85c30ef80cb6a4b9c53250bf4f549c8759b1141,651514,3055941
d87bd29c4f8dfcdf3f4a4eb8340e6770a2416fe3,353900,1086544
d89f976bddb49fb168334960acc8979c3de991fa,395343,1182264
d8c37f43724cd9fb0870f77877b7c4c7e38a19e0,16047,49059
d8dfff2ab0edf7a1ca5255eccf45c447b2f9d57e,382953,1152539
d90e34c61b27fba2527834806639eebbcfab9631,451555,1239880
d938b3b2577807ffd585f654caa0f37d9574e565,461063,1262291
d951e55bc3419dbda809ed0aca17addeed8e9e30,124258,405967
d9b18c518d64d0ebe8e35a98c2fb519938b9b151,731431,3339631
d9cfe3f6b1c58dd253dc87cb676ce5171ff1f8a1,362503,1271809
da02cbd1effc951b14c981925d0e26a39566649e,461193,1262580
da395b413245e8001f576e547614dc6baa7d5575,142203,493246
da4923ea87124102aae4455e947ce24599c0365b,366416,1118995
da4929882a0492492549f8dd5a67f262df1ff142,611448,2963526
da9a2b584eb7a6c7e924b2621ed0ddaeca0a7bea,77870,218314
daac289bed6a780e91a452a0538ad6421c2ed8d5,511310,2662337
dab48b7482295956973879d15bfd4d3bb0718772,399369,1192290
dab648ac5eff66a39742f718a356ebe250e01880,324060,1076004
db127bd9693068a5b187d49d08738e690c5c7d98,224795,828645
db17f3e2221fb6cec256d2d3501e259c5d5db934,246559,905125
db1fc5cd3c5d36cdb5d0fe4404efd6623dd3e8fb,394252,1179443
db739afaeb6129676504e964ce287fe6becb3471,115469,360387
dba2be9311d2abfd1b973c6bb578f416ee771fda,16455,50115
dbd720ac7d0070f005e66002314b5edce77b6bba,699454,3220463
dc138bcc3af8e2696169caeee5a2010b0c934686,674000,3133165
dc1f5f6cbb1e649feab8ae53ed8be88845afeaf1,110699,313775
dc4c709e9bca44952decdb74d76cf4e62799890a,86632,248500
dc53f2135b341ef0b6203ecb0a1894cdbd174a9c,353510,1085509
dcb06c2c6889d04506b48f025622357e2926c709,387703,1162473
dcc4430810a88d239d75f16c5c3403cd6926d666,616322,2981905
dcebc5da4831d2982b26d00a9480ad538b5c5acf,453697,1244630
dd1615c59dc6fff633e27dbb3861f2d27e1fb976,149881,506534
dd18211687623c5fa57658990277440814d422f0,327639,1070887
dd1fa3a31b4680c0d3712e6ae122b878138580c7,397606,1188105
dd2304672cdf4ea1b6f124f9f22ec5069a13c9f5,433025,1589000
dd528cb2cefc0db8b91a7ff0a2bc87305b976597,400169,1194362
dd53633d0f28ed8656480e25a49615258121cb5d,652229,3057994
dd69361a0d9c6ccde0d2353b00b86e0e7541a3e3,230937,847776
dd754d13de250a6af8a68a6a83a8b4419fd429c6,9773,31475
ddb293685235fd09e932805771ae97f72e817181,351786,1080908
ddb6506618ea52c6b20e97eefad03ed847a1e3de,470756,1289801
ddb891751d797517e28b9f74d1fffc98716f8c7d,326955,1086155
ddccd5c538220ab7b8fdab390c64e29be97ee00b,130452,432781
ddcf91eef02de6e8de18ff49eb4967ddc98a96f1,587402,2873680
dde2537fbb04ad78a673092a931b449245a2d6ae,464940,1270620
de32fe83a2e4a20887972c69a0693b94eb25a88b,389827,1167859
de446c6d85f633271dfec1452f6f28ea783e293f,734993,3353727
de4f6201835043ba664e8dcbdceffc4b0955ce29,391198,1171562
de556f895febd89d14db0a0828e5c8555c75f44e,67021,179393
deb7b1145b71c9f60b87d4eaf32e848b1ea5ebe6,327963,1090277
dec525f376a5b62bfc3dd361db057b44e7ebff14,609764,2957136
ded734d5f99756033218d29c32758049adbe52d2,125642,410220
dee687e93a2d45e9fac404be2098cc4707d31c1f,361470,1107162
df28ebd6c89d68e781020a6a4e8405c0154e8e40,354860,1088969
df46b329e0900e9e4dc1d60816c1dce6dfc1094e,355016,1089356
df58361055cbd92b03cef14dba41ac6f0a004fd7,606018,2943087
df7dd8391148a873d157328a4f0328528a0c4ed9,237627,866445
dfdc7626b5dd06bff3d326e6efddc492ef00c471,122376,399378
e0018ea04bce285f5fed31c00d6d16367a8800c1,111782,318456
e02f67ef2d03d48128e7a118bf75f0418e24e8ac,361024,1105981
e0442a628eb480eac6a7888aed5a86f83499e299,451084,1238602
e05cef574b8f23ab1b57f57e7da6dee509a4e230,123450,402634
e05fddea852d08fc0845f954b79deb9e9f9ff883,92070,301190
e065b293878b1e3ea56655aa9d33e87576cd77ff,355439,1090506
e0773948af38c8c5123fda0d90cf40140d8b020c,325651,1084026
e0cd7d65857a90376a9b49529840f96908dd774f,513291,2670129
e0ef1da13e2ab2a77866c05246f73c871ca9388c,674918,3136187
e11d3fed782146eebbffdc9ced0364b223b84b6c,705754,3240654
e12670016bbcebcc0d89c2ac4a0121951181fbae,453520,1244255
e148998d9bed9d1b53a91587ad48f9bb43c7737f,328582,1092297
e161700c6f8948b820073a72f09a71e1dda89ccc,230309,849736
e18156b6c35908f2a4026287b5225a6a4da8af1a,380359,1147493
e188d56ed1248dead58f3f8018c0e9a3f99193f7,147062,498191
e197dcca366cf0b7203123e4ba7f8962e1d69e72,389948,1168128
e1ce41b95534f80955e3809fdf5ada61ecb5946f,445267,1764241
e1d673c373a7d032060872b690a92fc95496612e,401524,1198040
e1fa6c79be8b3928c21e312a0c0e65e1cfd9a7f7,126089,411650
e245046bb6e8b32360aa48b8a41fb7050f0fc730,353545,1085558
e26a7a8ef41f0d69951affb21655cdc2cf94a209,379590,1145479
e2757bc8de0179cf4b4a917242125172e6da6bb2,532250,2732947
e28671187903e6aca2428374fdd504fca3032aee,356486,1093523
e286ce17ff8bf72a248ce3177bbd5163c50a6ded,457959,1255085
e2918c1205c47345eb73c9be68b14c0f15fdeb17,445998,1766620
e2a2ca3eab1defc71aedf4cf3982f7d4793faacf,416400,1508772
e2d9d66a22f9004c0349f6aa9f8762fa558bdee8,365442,1116688
e2ee3144ed6e241dea8d96215fcdca18b3892551,77265,216048
e2fbe231f48ec768bee63fb4fc54bdf9f31c3bd1,592969,2895907
e33d341aa8423c58ddb3d441955108eefbe12a2e,665122,3105424
e361621dbc77b5d926ec4deff5e7c792a61db71e,400277,1194483
e39e727ded673e74016b5d3658d23cbe20234d11,377940,1141309
e3a4cee081cf60650b8824f0646383b79cb110e7,462744,1264594
e3b3bed2c2e27eb74adc2b7f80c365c2928cd78b,74264,247389
e3d0b4d5501c6d0bc39f035e4345e5bdfde12e41,362465,1109926
e3d1f9ac39e4bf0f31430e779acc50fb05fe1b64,364558,1278923
e3f6e18513224c8ad081e5a19da641f49b0b43da,366371,1118865
e424ab17bb73472a829faca3dfdc599a9d6df56b,251771,924327
e43a131887e2a316d4fb829c3a272ef0cbbeea80,398271,1189569
e4430f22c8e3d29ce5d9d0263fba57121938d06d,388473,1164120
e486f1b79432c474ad29a1d1a3d11e60b1caae88,623452,3007562
e4905bf8ae7d2f58025442018606f59641daa226,336089,1124728
e4bd3bd3ddd42c6642ff779a4f7381f219655c2c,149440,505383
e4bee4aa1b393d128e3df419d3ff91f8de626f37,306982,1175848
e53e809176de9aa0fb62e85689f8cdb669d4cacb,584922,2863624
e56905889c836c736152b11a7e6117a229715975,103434,336683
e580b891cb5ae31eb0571c88428afb9bf69e47f2,461803,1263940
e5cc19cd8f8a69e0743f230f5bf51b7778a0ff96,88661,289096
e5e0bfa9d08de736055f338f926327157149b019,719470,3289049
e5e9699e0fe1e7affe3c68082ed1e205726a4c79,471928,1292678
e64c1d8055a3e476122633da141f16b50f0c4a2d,384080,1154677
e650a207efc9dd33556b1b9678b043f73a18aecb,257056,940304
e6588aa4e793b7f56f4cadbfa155b581e0efc59a,353610,1085664
e670ff76cbad80108bde9bab616b66771b8653cf,62481,163588
e678a1d7884a3c24dba22d41b2eef5d7fe5258e7,129457,429004
e6b5108acc79dcff5bc90bc97500569c74a807bc,378385,1142672
e6e300e729dd33956e5448d8be9a0b1540b4e53a,70703,194366
e727339af6dc22321b00f52d971cda39e4ce89fb,612557,2967835
e73acef80de4159722b11e3cd6c20920382b9728,245070,898829
e747376eef58ab671243fbc463e6ef8bf342636c,238041,869225
e75a3a770e5da8af3405be1e216a6c20cc9bde5a,395784,1183346
e7786ec14fdf20e8c373eddc9ac0f67d211cb1b9,14471,53120
e779b97174ff3ab2737fbdffb432ef8689201602,325631,1083948
e7fd69d051eaa67cb17f172a39b57253e9cb831a,351705,1080622
e8101f17d8a7d2d7eccff7452162c02a27980800,333739,1114541
e856638ba086fcf5bebf1bebea32d5cf78de87b4,61233,159700
e86cc14bd36734d81c4e490a2453778e33b95a45,354870,1089077
e878299cc608614e959e0e99025cccfd48de00bc,123244,401854
e87d65b77711bbf289e14dfa0581fb842247f1c2,107481,348977
e886ce4e1444c61b865e7839c9cff5464ee20ace,366599,1285063
e888a4424939fd34590e5443838709d00d8d8874,121752,397179
e8a83c8f12c50eb99bcf32ff83b36bc413ec2e02,38965,123432
e8ad265ac882f8f118d2c4a7618bd3e3916fc13e,360920,1105792
e8bfdcb3c153806ffd5391239c1640d5238bcbe2,334859,1119883
e8c22f6eac7314be8d92590bfff92ced79ee03e2,767172,3487565
e8c6cb151cff869cf1b61bddd3c72841318501ab,245827,897727
e8c8559efa2461104ac748c66d75764ff5c90a29,63473,167518
e8cf4260af7461a42db9ed4edb2ab3fe442507c7,596149,2905814
e8fcdaad5c428878d0a5d6ba820d957013f75595,363830,1113192
e90702074e68e20dc8e5df5013ee3ecf22139c3e,104976,299251
e908eb62871f0b0aac63afa6601bf222bc2a1a7d,367180,1120734
e90e8bc06cf8e7c97c7dc4c0e8ff1bf87c49faf6,74828,249004
e91ee0e2461cc9b6822e7c3cc422038604ace08d,15830,57915
e95969f314e084e8125d913099c1091a2643e530,460234,1825084
e972620ada4f9ed7bc57f28e133e85c85b0a7b20,404208,1204096
e986d84466dfa98dbbc55cc1bf5fcb99075f4ac3,71707,198148
e98d8d085e8f53ec0467422b326f7738a2dd695e,327302,1087289
e9f74f53ccbf897ed69a484f35d616e1914d2c90,358819,1100074
ea60b7bc7464808e34e3cb0aac04455fdd8545eb,353481,1085410
ea6e684f344e5c2ed5a2be1cf2420725c2f88405,355062,1089623
ead37dfb580136cc27dbd487a1f1ad90c9235d15,382334,1151160
eae3f294d3ba8ae636730537faef4cdd612083ff,363136,1273421
eb16c7260e573ec513d84cb586d96bdf508f3173,354163,1087381
eb1f5f29df4bcb64fa3a96e3018aefcbe99dffab,238604,871062
eb7e112d45a9edebd8e5fb4f873e3e6adb18824a,97723,318634
eb926a1d0c1158bf43f01eaf673dc84416b5ebb1,701416,3225599
eb93420e875ba14673157be7df305eb1fac7adce,238568,871073
eb950615d77a6b979af6e0d9954fdb4197f4a722,110205,314219
eb9df03a43f34c44131ec3a295643327b8a68bb4,469918,1287725
eba9a9b7f72995206af867600d6685b5405f172a,401325,1197548
ebc4bfe9f8bf5c4ff10b14da8a49c8baa1ba76d0,52700,169489
ec0fe8c5f3e59840e8aa5d3d6a7c976e40f76b64,732129,3342038
ec13e801b820614ff374cb0046092caab8d67249,460698,1261476
ec5aa2161d8015a3fe57dcbbfe14200cd18f0a16,374498,1132413
ec9af606c6cfa515f946d74da9b51574f2f9b16f,142192,493411
ecafcaf634fcef93f9da8cb12795273dd1c3a576,463229,1266445
ece18207cbb64dd89014e279ac636a6c9829828e,378194,1141995
ecea98f9c965fbb25d2dfb1fdc23784364aa5657,239554,877390
ecf6e26f0b0241bdc80466e13ee0c13a0c12f412,328591,1094223
ed2018037d152eef7e68f339b4562f8aadc2b7a0,400643,1195542
ed880d92b50c641c3e7f6e8ce5741085ffe1f8fb,354142,1087311
eda99f3cec70ba90303de0ef3ab7f988657fadb9,245925,898089
edd9ea0a3986156733be05e660d658931da379a9,112966,352279
ede9fac75807fe5810df66280a60e7068cc97e4a,380848,1148555
edf7493ec141a9072b5ce3e33071dff66e58bf49,415874,1511489
ee36e101e8f8c0acde4bb148b738ab7034e902a0,470209,1288401
ee408309d2007ecec4f43756360bd855d424cbf6,391373,1172020
eefc9550fd3b8011cc12069eb700df09f25cc4d9,351687,1080573
eeff1787b0aa23016e4844c0f537d5093a95a356,403872,1203273
ef082ebb84f00e38af4e8880d04e8365c2766d34,354525,1088191
ef6e6a7b86f8479b9a1fecf15ad5b88a2326b31e,83703,274441
ef85b6bf0bc5a8b194f0724cf5bbedbcee402b96,462767,1264634
ef9f2eb69c9396683cefa742bc7d0a0792090e8d,354650,1088486
f017315dd5e56c367e43fc7458fd0ed5fd9482a2,334365,1117938
f03b7bd11461e8b525c27d5344f8cd3a21c9565e,356580,1093756
f045401ca79ecd1b80a0da67f44404c4e208fe31,127104,421060
f049ec72eb70443ec8d7826066c4246035677c11,234309,862630
f050a7775dfc9000f55d023d36d925a8d02ccfa8,124917,407784
f054468cac325e8d8fa4d5934b939b93242a3730,384771,1155729
f0632c0fc7339f68e992ed63ae4cfac76cd41aad,322401,1068823
f06c2c3abdaf4b90285ce5ca7fedbb8ace715911,324615,1078354
f0adf3b9b7a19cdee05368ff0c0c2d087f011180,361045,1106014
f0f133943d3e4f1e2e665291fe1c8f658a84cc09,334306,1117677
f0fef96906d80d89e290a780767a92ba85977733,123743,403642
f1061c012e214f16fd8790dec3c283d787e3daa8,124699,407288
f128f248f87fe0442c9b213c2772ea90f91d168b,137727,461911
f13147c8de725eed7038941758469aeb9bd66503,357984,1097845
f14561da80c263b867b51e27a75c4f9cdacfeb29,123458,402680
f1905db6c0004a2b6c8b69c55a1f5f9da58ce2eb,403074,1201525
f197c3dd9130b18397022605c27ffe5755f329d7,356806,1094376
f1af7dc84fed8143e8bf7a51edb1338e21e6f901,145876,494311
f1e0fc645bb0b2c15d1510c9a8501743297dec9d,456896,1252717
f2051eb8a7febdaaa43bd33bf5a6108c5f428e59,368875,1118696
f20a763da7df4910c77be57a6efa76d3f7b6b7b7,614646,2975801
f23e92ed4cdc5a952331e597023bd2c9922e6f9d,240126,877090
f247ad5adfe86b2ee64a4a3db1b496c8bf1c9dff,224770,828549
f24b59267be2e5fc5bd1252efda3aed19f860813,371210,1125141
f24f20a46e0efd8b375ab3457e9f6864e59979e5,61219,159688
f2b2f9f62ea0f1020262a7ff563bfe74258ffaa1,83171,272642
f30284ef926ebaf04b176f21b421e2dffc679792,146298,495835
f35ad6411f86a15dd78db39c29d1e5291f66f9b5,531238,2729101
f35d2a6cc726f97d0e859ca7a0e1729f7da8a6c8,125602,410087
f37d548ede290690589e86b892c4f106e2a8e1bc,366593,1119462
f37face331f21cb8af70fc4ec101ec7b6be1f63e,403265,1201824
f38458fe56bf8850da72a924bd2e8ff59c6adf06,399324,1192189
